County,Year,Variable,Average,CI_Low,CI_High
Jefferson,2023,Average Number of Physically Unhealthy Days,4.3031707877,4.0048909553,4.5910473349
Jefferson,2023,Average Number of Mentally Unhealthy Days,5.2484211495,5.0171448714,5.4972906571
Jefferson,2023,% Adults Reporting Currently Smoking,23.8,21.4,26.3
Jefferson,2023,% Adults with Obesity,41.2,39.8,42.5
Jefferson,2023,% Excessive Drinking,14.301056055,13.654184581,14.927734514
Jefferson,2023,Teen Birth Rate,35.395597858,29.035967952,41.755227765
Jefferson,2023,% Uninsured,18.451915559,15.949787899,20.954043219
Jefferson,2023,Preventable Hospitalization Rate,3613.0,,
Jefferson,2023,% Unemployed,4.6854850265,,
Jefferson,2023,% Children in Poverty,31.5,20.180851064,42.819148936
Jefferson,2023,Injury Death Rate,96.620846914,75.99842534,121.11506828
Jefferson,2023,Drug Overdose Mortality Rate,,,
Jefferson,2023,Median Household Income,42461.0,37309.0,47613.0
Jefferson,2023,Suicide Rate (Age-Adjusted),,,
Jenkins,2023,Average Number of Physically Unhealthy Days,4.9329521489,4.642700502,5.2360619693
Jenkins,2023,Average Number of Mentally Unhealthy Days,5.4240551974,5.1949365317,5.6478359946
Jenkins,2023,% Adults Reporting Currently Smoking,29.0,26.8,31.1
Jenkins,2023,% Adults with Obesity,42.8,41.6,44.1
Jenkins,2023,% Excessive Drinking,13.957660567,13.331531636,14.571322272
Jenkins,2023,Teen Birth Rate,41.789287816,32.637780491,52.711500357
Jenkins,2023,% Uninsured,17.903116531,15.162690999,20.643542063
Jenkins,2023,Preventable Hospitalization Rate,3770.0,,
Jenkins,2023,% Unemployed,4.6938141125,,
Jenkins,2023,% Children in Poverty,37.2,24.331914894,50.068085106
Jenkins,2023,Injury Death Rate,80.053063745,55.759892048,111.33443281
Jenkins,2023,Drug Overdose Mortality Rate,,,
Jenkins,2023,Median Household Income,38497.0,33059.042553,43934.957447
Jenkins,2023,Suicide Rate (Age-Adjusted),,,
Johnson,2023,Average Number of Physically Unhealthy Days,4.4216770537,4.1153813466,4.7321893815
Johnson,2023,Average Number of Mentally Unhealthy Days,5.0860238612,4.8618181129,5.319882975
Johnson,2023,% Adults Reporting Currently Smoking,26.8,24.2,29.4
Johnson,2023,% Adults with Obesity,40.5,39.1,41.9
Johnson,2023,% Excessive Drinking,15.573162673,14.852029727,16.317725087
Johnson,2023,Teen Birth Rate,29.411764706,22.156966295,38.283454533
Johnson,2023,% Uninsured,18.528972273,16.026844613,21.031099933
Johnson,2023,Preventable Hospitalization Rate,3974.0,,
Johnson,2023,% Unemployed,3.5421686747,,
Johnson,2023,% Children in Poverty,32.3,21.457446809,43.142553191
Johnson,2023,Injury Death Rate,66.237502846,45.306402913,93.507590568
Johnson,2023,Drug Overdose Mortality Rate,,,
Johnson,2023,Median Household Income,37703.0,32094.659574,43311.340426
Johnson,2023,Suicide Rate (Age-Adjusted),,,
Jones,2023,Average Number of Physically Unhealthy Days,3.4265250521,3.1697583767,3.7182024172
Jones,2023,Average Number of Mentally Unhealthy Days,4.9986987291,4.7030263604,5.2820749723
Jones,2023,% Adults Reporting Currently Smoking,19.5,16.8,21.9
Jones,2023,% Adults with Obesity,36.0,34.5,37.5
Jones,2023,% Excessive Drinking,17.432096309,16.676787318,18.162879627
Jones,2023,Teen Birth Rate,13.337241683,10.738315037,16.375177329
Jones,2023,% Uninsured,14.536145101,12.39146425,16.680825952
Jones,2023,Preventable Hospitalization Rate,3510.0,,
Jones,2023,% Unemployed,3.0640668524,,
Jones,2023,% Children in Poverty,17.5,11.661702128,23.338297872
Jones,2023,Injury Death Rate,76.799016973,62.446919016,91.151114929
Jones,2023,Drug Overdose Mortality Rate,,,
Jones,2023,Median Household Income,61509.0,53526.021277,69491.978723
Jones,2023,Suicide Rate (Age-Adjusted),20.275412321,13.679735551,28.944411811
Lamar,2023,Average Number of Physically Unhealthy Days,3.7564725037,3.4892664433,4.0263116235
Lamar,2023,Average Number of Mentally Unhealthy Days,5.1637838042,4.8996740808,5.4074231623
Lamar,2023,% Adults Reporting Currently Smoking,21.2,18.9,23.5
Lamar,2023,% Adults with Obesity,37.0,35.5,38.4
Lamar,2023,% Excessive Drinking,16.352248247,15.691091781,17.057724319
Lamar,2023,Teen Birth Rate,15.610791149,12.595964312,18.625617985
Lamar,2023,% Uninsured,14.098697738,11.954016887,16.243378589
Lamar,2023,Preventable Hospitalization Rate,2879.0,,
Lamar,2023,% Unemployed,4.1823251303,,
Lamar,2023,% Children in Poverty,22.5,14.755319149,30.244680851
Lamar,2023,Injury Death Rate,73.088574879,56.867273856,92.498269278
Lamar,2023,Drug Overdose Mortality Rate,,,
Lamar,2023,Median Household Income,55933.0,47761.765957,64104.234043
Lamar,2023,Suicide Rate (Age-Adjusted),13.946997884,7.206617327,24.362598527
Lanier,2023,Average Number of Physically Unhealthy Days,4.3686410678,4.041761751,4.6891822808
Lanier,2023,Average Number of Mentally Unhealthy Days,4.9857504498,4.7198725759,5.2427964482
Lanier,2023,% Adults Reporting Currently Smoking,24.1,21.2,26.9
Lanier,2023,% Adults with Obesity,40.5,39.0,42.0
Lanier,2023,% Excessive Drinking,15.456253238,14.787862132,16.149585043
Lanier,2023,Teen Birth Rate,35.348360656,27.503134507,44.735612754
Lanier,2023,% Uninsured,16.305965877,13.565540345,19.046391408
Lanier,2023,Preventable Hospitalization Rate,3674.0,,
Lanier,2023,% Unemployed,3.8181818182,,
Lanier,2023,% Children in Poverty,31.4,21.987234043,40.812765957
Lanier,2023,Injury Death Rate,59.246234997,40.254942243,84.095301398
Lanier,2023,Drug Overdose Mortality Rate,,,
Lanier,2023,Median Household Income,47789.0,41083.297872,54494.702128
Lanier,2023,Suicide Rate (Age-Adjusted),,,
Laurens,2023,Average Number of Physically Unhealthy Days,4.1523732759,3.8507488186,4.4615388897
Laurens,2023,Average Number of Mentally Unhealthy Days,5.2480167271,5.0061040983,5.4845575417
Laurens,2023,% Adults Reporting Currently Smoking,22.7,20.1,25.3
Laurens,2023,% Adults with Obesity,42.6,41.4,43.9
Laurens,2023,% Excessive Drinking,15.735501493,15.095505495,16.338530575
Laurens,2023,Teen Birth Rate,40.802802234,36.950614655,44.654989814
Laurens,2023,% Uninsured,15.627869295,13.483188444,17.772550146
Laurens,2023,Preventable Hospitalization Rate,3505.0,,
Laurens,2023,% Unemployed,4.2587546675,,
Laurens,2023,% Children in Poverty,30.7,22.478723404,38.921276596
Laurens,2023,Injury Death Rate,82.199056608,70.661719062,93.736394153
Laurens,2023,Drug Overdose Mortality Rate,10.534965551,5.8963402462,17.375823568
Laurens,2023,Median Household Income,47905.0,43547.723404,52262.276596
Laurens,2023,Suicide Rate (Age-Adjusted),15.188486845,10.518468671,21.224387985
Lee,2023,Average Number of Physically Unhealthy Days,3.1540876777,2.8959151944,3.4250479802
Lee,2023,Average Number of Mentally Unhealthy Days,4.809594707,4.5263438456,5.0710209971
Lee,2023,% Adults Reporting Currently Smoking,16.8,14.3,19.1
Lee,2023,% Adults with Obesity,34.7,33.2,36.1
Lee,2023,% Excessive Drinking,18.062128561,17.307793593,18.82681051
Lee,2023,Teen Birth Rate,17.075185899,14.069727857,20.080643941
Lee,2023,% Uninsured,13.68387584,11.658343925,15.709407754
Lee,2023,Preventable Hospitalization Rate,3686.0,,
Lee,2023,% Unemployed,3.0712449746,,
Lee,2023,% Children in Poverty,14.8,9.6765957447,19.923404255
Lee,2023,Injury Death Rate,76.614447872,62.550270923,90.67862482
Lee,2023,Drug Overdose Mortality Rate,,,
Lee,2023,Median Household Income,76546.0,66759.106383,86332.893617
Lee,2023,Suicide Rate (Age-Adjusted),22.114479588,15.222590196,31.056951417
Liberty,2023,Average Number of Physically Unhealthy Days,3.6099834935,3.3983389921,3.8333329432
Liberty,2023,Average Number of Mentally Unhealthy Days,4.9470670864,4.7458439555,5.1377956189
Liberty,2023,% Adults Reporting Currently Smoking,20.0,17.9,22.0
Liberty,2023,% Adults with Obesity,41.5,40.3,42.7
Liberty,2023,% Excessive Drinking,16.258909068,15.751401008,16.781928559
Liberty,2023,Teen Birth Rate,52.209167632,48.135475905,56.282859359
Liberty,2023,% Uninsured,14.372223699,12.227542848,16.51690455
Liberty,2023,Preventable Hospitalization Rate,2928.0,,
Liberty,2023,% Unemployed,3.9659949144,,
Liberty,2023,% Children in Poverty,25.4,18.727659574,32.072340426
Liberty,2023,Injury Death Rate,68.733623327,59.5029048,77.964341854
Liberty,2023,Drug Overdose Mortality Rate,11.832028225,7.4150690949,17.913832925
Liberty,2023,Median Household Income,50696.0,45155.574468,56236.425532
Liberty,2023,Suicide Rate (Age-Adjusted),20.14423971,15.257050436,26.099199065
Lincoln,2023,Average Number of Physically Unhealthy Days,3.9147183163,3.6469092853,4.200718472
Lincoln,2023,Average Number of Mentally Unhealthy Days,5.1934174846,4.9247045979,5.439841294
Lincoln,2023,% Adults Reporting Currently Smoking,21.9,19.3,24.3
Lincoln,2023,% Adults with Obesity,40.0,38.5,41.5
Lincoln,2023,% Excessive Drinking,16.789755659,16.009166291,17.502144626
Lincoln,2023,Teen Birth Rate,23.504273504,16.179260379,33.008738796
Lincoln,2023,% Uninsured,21.332875301,18.473300832,24.192449769
Lincoln,2023,Preventable Hospitalization Rate,2569.0,,
Lincoln,2023,% Unemployed,4.0191118606,,
Lincoln,2023,% Children in Poverty,26.5,17.444680851,35.555319149
Lincoln,2023,Injury Death Rate,85.912823752,59.497127946,120.05455994
Lincoln,2023,Drug Overdose Mortality Rate,,,
Lincoln,2023,Median Household Income,50080.0,42612.93617,57547.06383
Lincoln,2023,Suicide Rate (Age-Adjusted),,,
Long,2023,Average Number of Physically Unhealthy Days,4.1836182737,3.921440646,4.464417984
Long,2023,Average Number of Mentally Unhealthy Days,5.1583385451,4.9309425176,5.3841045534
Long,2023,% Adults Reporting Currently Smoking,23.0,20.7,25.3
Long,2023,% Adults with Obesity,37.5,36.2,38.8
Long,2023,% Excessive Drinking,16.011335169,15.322408316,16.687112607
Long,2023,Teen Birth Rate,20.268677822,16.212326006,25.031652223
Long,2023,% Uninsured,18.589780517,15.730206049,21.449354985
Long,2023,Preventable Hospitalization Rate,5137.0,,
Long,2023,% Unemployed,3.0353135703,,
Long,2023,% Children in Poverty,21.7,14.193617021,29.206382979
Long,2023,Injury Death Rate,48.867216336,35.905792498,64.983038231
Long,2023,Drug Overdose Mortality Rate,,,
Long,2023,Median Household Income,55601.0,48226.87234,62975.12766
Long,2023,Suicide Rate (Age-Adjusted),,,
Lowndes,2023,Average Number of Physically Unhealthy Days,3.6796812468,3.389749919,3.9623146678
Lowndes,2023,Average Number of Mentally Unhealthy Days,4.9354130215,4.7028930319,5.170426315
Lowndes,2023,% Adults Reporting Currently Smoking,19.0,16.6,21.4
Lowndes,2023,% Adults with Obesity,39.5,38.3,40.7
Lowndes,2023,% Excessive Drinking,15.721932631,15.132413449,16.287502717
Lowndes,2023,Teen Birth Rate,26.853719481,25.091426579,28.616012383
Lowndes,2023,% Uninsured,16.453717979,14.309037127,18.59839883
Lowndes,2023,Preventable Hospitalization Rate,3766.0,,
Lowndes,2023,% Unemployed,4.0662039096,,
Lowndes,2023,% Children in Poverty,33.3,27.7,38.9
Lowndes,2023,Injury Death Rate,59.095156946,52.850210183,65.340103709
Lowndes,2023,Drug Overdose Mortality Rate,7.6705635023,5.0549496816,11.160267176
Lowndes,2023,Median Household Income,46565.0,40947.12766,52182.87234
Lowndes,2023,Suicide Rate (Age-Adjusted),11.329825571,8.6664188239,14.553634926
Lumpkin,2023,Average Number of Physically Unhealthy Days,3.5874595217,3.2244270458,3.9603263484
Lumpkin,2023,Average Number of Mentally Unhealthy Days,5.215280048,4.8481509907,5.5840612398
Lumpkin,2023,% Adults Reporting Currently Smoking,19.1,15.8,22.4
Lumpkin,2023,% Adults with Obesity,34.1,32.2,36.0
Lumpkin,2023,% Excessive Drinking,18.143301092,17.25118936,19.065521993
Lumpkin,2023,Teen Birth Rate,10.102832401,8.2317616563,11.973903146
Lumpkin,2023,% Uninsured,20.41910135,17.559526882,23.278675818
Lumpkin,2023,Preventable Hospitalization Rate,3848.0,,
Lumpkin,2023,% Unemployed,2.7525571773,,
Lumpkin,2023,% Children in Poverty,16.9,11.3,22.5
Lumpkin,2023,Injury Death Rate,94.505933882,79.67553438,109.33633338
Lumpkin,2023,Drug Overdose Mortality Rate,21.836011553,13.684512186,33.059983908
Lumpkin,2023,Median Household Income,64077.0,56135.723404,72018.276596
Lumpkin,2023,Suicide Rate (Age-Adjusted),32.342706441,23.764204172,43.008943148
McDuffie,2023,Average Number of Physically Unhealthy Days,3.996521306,3.7222597288,4.2747228364
McDuffie,2023,Average Number of Mentally Unhealthy Days,5.0710616057,4.8177317647,5.3136060771
McDuffie,2023,% Adults Reporting Currently Smoking,22.3,20.0,24.7
McDuffie,2023,% Adults with Obesity,41.6,40.3,42.9
McDuffie,2023,% Excessive Drinking,15.117715813,14.511330664,15.729140413
McDuffie,2023,Teen Birth Rate,37.037037037,31.68544011,42.388633964
McDuffie,2023,% Uninsured,16.312659303,13.92968058,18.695638027
McDuffie,2023,Preventable Hospitalization Rate,3253.0,,
McDuffie,2023,% Unemployed,5.2256254384,,
McDuffie,2023,% Children in Poverty,31.2,21.191489362,41.208510638
McDuffie,2023,Injury Death Rate,85.986933725,69.317604672,105.45534101
McDuffie,2023,Drug Overdose Mortality Rate,24.998047028,14.288543791,40.595262241
McDuffie,2023,Median Household Income,44597.0,38425.085106,50768.914894
McDuffie,2023,Suicide Rate (Age-Adjusted),10.062295197,5.0230615079,18.004225599
McIntosh,2023,Average Number of Physically Unhealthy Days,3.6870629365,3.3992585257,3.9702603413
McIntosh,2023,Average Number of Mentally Unhealthy Days,5.2793433465,5.0180808103,5.5243910695
McIntosh,2023,% Adults Reporting Currently Smoking,20.6,18.0,23.2
McIntosh,2023,% Adults with Obesity,36.8,35.4,38.1
McIntosh,2023,% Excessive Drinking,16.598557781,15.926654495,17.34098419
McIntosh,2023,Teen Birth Rate,36.880033913,29.53939531,45.49138558
McIntosh,2023,% Uninsured,16.307413376,13.686136781,18.928689972
McIntosh,2023,Preventable Hospitalization Rate,4685.0,,
McIntosh,2023,% Unemployed,3.671071953,,
McIntosh,2023,% Children in Poverty,34.2,23.834042553,44.565957447
McIntosh,2023,Injury Death Rate,94.183137001,72.990637529,119.60925473
McIntosh,2023,Drug Overdose Mortality Rate,23.19916483,11.124901279,42.66409011
McIntosh,2023,Median Household Income,47651.0,40736.787234,54565.212766
McIntosh,2023,Suicide Rate (Age-Adjusted),16.967324156,8.1364914464,31.203513232
Macon,2023,Average Number of Physically Unhealthy Days,4.618996414,4.2982899247,4.9793814512
Macon,2023,Average Number of Mentally Unhealthy Days,5.2107287372,4.9551260376,5.4619039664
Macon,2023,% Adults Reporting Currently Smoking,26.3,23.3,28.8
Macon,2023,% Adults with Obesity,43.4,41.8,44.8
Macon,2023,% Excessive Drinking,13.674552762,13.017721404,14.35672547
Macon,2023,Teen Birth Rate,46.831955923,38.417522336,55.24638951
Macon,2023,% Uninsured,20.019543178,17.398266582,22.640819774
Macon,2023,Preventable Hospitalization Rate,4671.0,,
Macon,2023,% Unemployed,6.2980358668,,
Macon,2023,% Children in Poverty,37.6,25.327659574,49.872340426
Macon,2023,Injury Death Rate,93.036024769,71.16518708,119.50866595
Macon,2023,Drug Overdose Mortality Rate,,,
Macon,2023,Median Household Income,35660.0,30497.276596,40822.723404
Macon,2023,Suicide Rate (Age-Adjusted),16.430623949,7.8791228354,30.216502441
Madison,2023,Average Number of Physically Unhealthy Days,3.8816934804,3.5181363962,4.2571754333
Madison,2023,Average Number of Mentally Unhealthy Days,5.2695041979,4.9337433607,5.5836156564
Madison,2023,% Adults Reporting Currently Smoking,22.2,18.8,25.2
Madison,2023,% Adults with Obesity,35.3,33.6,37.0
Madison,2023,% Excessive Drinking,16.86093781,16.100708645,17.712502872
Madison,2023,Teen Birth Rate,28.661889685,24.378410429,32.945368941
Madison,2023,% Uninsured,18.958384035,16.575405312,21.341362758
Madison,2023,Preventable Hospitalization Rate,3635.0,,
Madison,2023,% Unemployed,3.0516949776,,
Madison,2023,% Children in Poverty,22.4,16.323404255,28.476595745
Madison,2023,Injury Death Rate,85.070182901,70.216020583,99.924345219
Madison,2023,Drug Overdose Mortality Rate,22.225432562,13.57587161,34.325378002
Madison,2023,Median Household Income,56526.0,52311.702128,60740.297872
Madison,2023,Suicide Rate (Age-Adjusted),23.880977583,16.438566134,33.537771379
Marion,2023,Average Number of Physically Unhealthy Days,3.9477904327,3.6607722944,4.2485110775
Marion,2023,Average Number of Mentally Unhealthy Days,5.2391288056,4.9891762623,5.4809494813
Marion,2023,% Adults Reporting Currently Smoking,21.6,19.1,24.0
Marion,2023,% Adults with Obesity,39.0,37.6,40.4
Marion,2023,% Excessive Drinking,16.163269493,15.49708941,16.850963322
Marion,2023,Teen Birth Rate,32.33256351,24.423671006,41.986523099
Marion,2023,% Uninsured,17.621820411,15.119692751,20.12394807
Marion,2023,Preventable Hospitalization Rate,2666.0,,
Marion,2023,% Unemployed,3.6229659196,,
Marion,2023,% Children in Poverty,32.9,21.938297872,43.861702128
Marion,2023,Injury Death Rate,78.199052133,53.828629319,109.82054329
Marion,2023,Drug Overdose Mortality Rate,,,
Marion,2023,Median Household Income,39717.0,33779.808511,45654.191489
Marion,2023,Suicide Rate (Age-Adjusted),,,
Meriwether,2023,Average Number of Physically Unhealthy Days,4.2317302351,3.9768754909,4.5362224217
Meriwether,2023,Average Number of Mentally Unhealthy Days,5.4996301394,5.2497378906,5.7484048943
Meriwether,2023,% Adults Reporting Currently Smoking,23.0,20.6,25.3
Meriwether,2023,% Adults with Obesity,41.1,39.8,42.3
Meriwether,2023,% Excessive Drinking,15.646497032,14.980557933,16.313605063
Meriwether,2023,Teen Birth Rate,29.106029106,24.023805628,34.188252584
Meriwether,2023,% Uninsured,18.338733799,15.836606139,20.840861458
Meriwether,2023,Preventable Hospitalization Rate,5246.0,,
Meriwether,2023,% Unemployed,5.2602000674,,
Meriwether,2023,% Children in Poverty,38.5,28.968085106,48.031914894
Meriwether,2023,Injury Death Rate,111.82502227,91.648139949,132.00190459
Meriwether,2023,Drug Overdose Mortality Rate,18.92774334,9.7802411848,33.062958482
Meriwether,2023,Median Household Income,46799.0,40109.978723,53488.021277
Meriwether,2023,Suicide Rate (Age-Adjusted),16.48191282,9.4208372689,26.765593825
Miller,2023,Average Number of Physically Unhealthy Days,3.9418864278,3.618365894,4.2573467348
Miller,2023,Average Number of Mentally Unhealthy Days,5.2579400146,4.9666847483,5.539937594
Miller,2023,% Adults Reporting Currently Smoking,21.4,18.7,24.0
Miller,2023,% Adults with Obesity,39.9,38.2,41.5
Miller,2023,% Excessive Drinking,16.406049279,15.703167079,17.129898051
Miller,2023,Teen Birth Rate,34.45229682,24.498950962,47.09742391
Miller,2023,% Uninsured,16.327977316,13.944998592,18.710956039
Miller,2023,Preventable Hospitalization Rate,3430.0,,
Miller,2023,% Unemployed,3.019410496,,
Miller,2023,% Children in Poverty,35.8,26.029787234,45.570212766
